%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
220.0, 66966.69810613371, 187127.3740681856, -92202.24227932004, -60636.75113162412, -25199.6472715911, -3444.3367653294526, -94077.66539784257, -153681.40830772024, -143148.17108490123, -105828.60330684225, -150265.3688508712, -150177.25827422837, -150234.23287084495, -150207.5448879653, -150247.2639378624, -150224.82278642926, 0.358125, 0.375625, 0.83575, 192.0, 5.0, 0.0, 6.5, 0.0, 13.0, 8.0, 0.0, 0.0, 0.0, 1.738712568353627E9, 0.0, 2025-02-04 18:42:48.353
222.0, 66761.44203680062, 187130.27979496476, -92667.00210177925, -60920.37241701751, -25410.73714622702, -3612.1983661888084, -94516.92187987827, -153669.60658664783, -143148.41695409024, -106217.90364002033, -150266.3746793717, -150178.33115796224, -150235.19399585653, -150208.64012344362, -150248.3144698518, -150225.87331841866, 0.358125, 0.375625, 0.83575, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568361675E9, 0.0, 2025-02-04 18:42:48.361
224.0, 66556.208319212, 187131.73265835436, -93132.34306959428, -61203.390205310614, -25620.508267940077, -3776.6177984020474, -94954.83725724665, -153656.4190574192, -143146.047669178, -106603.09125221864, -150263.8712839927, -150175.82776258324, -150232.69060047754, -150206.1590798091, -150245.90048145063, -150223.4146265286, 0.358125, 0.375625, 0.83575, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568369735E9, 0.0, 2025-02-04 18:42:48.369
226.0, 66350.03582835625, 187135.24188223385, -93598.62281067645, -61486.43034534816, -25827.932456485327, -3937.907986391543, -95393.26672473749, -153645.33259216938, -143144.7959714885, -106992.0563092299, -150262.59723455875, -150174.55371314927, -150231.37184755466, -150204.84032688622, -150244.60408027223, -150222.18528058354, 0.358125, 0.375625, 0.83575, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568376833E9, 0.0, 2025-02-04 18:42:48.376
228.0, 66137.82836649756, 187137.54411191275, -94069.93169426105, -61769.69400283027, -26039.514069499266, -4102.930915705075, -95833.46198004032, -153633.44146411915, -143138.3363173409, -107382.74245056421, -150262.2619583919, -150174.17373349355, -150231.0142196434, -150204.41564374158, -150244.15704538312, -150221.8053009278, 0.358125, 0.375625, 0.83575, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568385813E9, 0.0, 2025-02-04 18:42:48.385
230.0, 65927.14082326184, 187140.15926601403, -94541.30763307902, -62054.58933765761, -26251.22979297993, -4270.2337229530485, -96272.49494463146, -153621.8632604913, -143143.4995703101, -107779.26239720135, -150261.4572955915, -150173.23496022643, -150230.1648533541, -150203.52157396337, -150243.37473432717, -150220.97828638295, 0.34806250000000005, 0.3998125, 0.824875, 192.0, 5.0, 72.0, 6.5, 32.0, 12.5, 56.0, 0.0, 0.0, 0.0, 1.738712568393879E9, 0.0, 2025-02-04 18:42:48.393
232.0, 65716.94501840413, 187143.37791721558, -95007.92265032801, -62337.38360850616, -26458.89985071419, -4436.731867400631, -96710.8797086334, -153610.59798128583, -143140.1915121307, -108172.67545135922, -150261.4125921026, -150173.21260848196, -150230.0083911429, -150203.38746349662, -150243.19592037154, -150220.93358289404, 0.34806250000000005, 0.3998125, 0.824875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568400903E9, 0.0, 2025-02-04 18:42:48.400
234.0, 65509.878457770166, 187147.423582962, -95475.36468212184, -62618.993236898576, -26663.55242294698, -4600.748968213674, -97152.19255115898, -153600.1597166252, -143144.4383435772, -108561.34993569255, -150260.22794964648, -150172.11737300365, -150228.84610043123, -150202.22517278497, -150242.10068489323, -150219.704236949, 0.34806250000000005, 0.3998125, 0.824875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568408952E9, 0.0, 2025-02-04 18:42:48.408
236.0, 65303.30363551422, 187148.11648704013, -95941.97969937083, -62902.72628101424, -26875.961050505764, -4769.70580455134, -97595.785271619, -153586.59220774082, -143136.65993650674, -108955.63470788416, -150260.18324615757, -150172.07266951475, -150228.77904519785, -150202.1581175516, -150242.01127791542, -150219.68188520454, 0.34806250000000005, 0.3998125, 0.824875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568418001E9, 0.0, 2025-02-04 18:42:48.418
238.0, 65092.34787134503, 187152.20685627544, -96413.26623121098, -63188.962720508905, -27089.04023039821, -4935.7569141098165, -98037.83572171161, -153576.243350058, -143137.7328202406, -109350.67943938726, -150257.54574031185, -150169.56927413575, -150226.23094632995, -150199.5429634503, -150239.50788253642, -150217.08908284773, 0.34806250000000005, 0.3998125, 0.824875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568425024E9, 0.0, 2025-02-04 18:42:48.425
240.0, 64887.047098523035, 187154.06205106524, -96881.75879499422, -63473.343965213775, -27299.280738744827, -5102.165651579578, -98478.79093632591, -153563.68166967412, -143139.8785877083, -109737.18580450844, -150258.0151269454, -150169.83749506922, -150226.63327773014, -150199.9899983394, -150239.93256568105, -150217.3573037812, 0.34403125, 0.41290625000000003, 0.8344374999999999, 192.0, 5.0, 80.0, 6.5, 40.0, 13.0, 48.0, 0.0, 0.0, 0.0, 1.738712568433067E9, 0.0, 2025-02-04 18:42:48.433
242.0, 64678.862950666306, 187156.69955691096, -97351.19013204458, -63757.27817502954, -27508.58247382432, -5265.9368832036125, -98920.90844165187, -153551.92465209065, -143136.65993650674, -110128.02840805393, -150255.42232458858, -150167.31174794576, -150223.9063649066, -150197.3524924937, -150237.29505983533, -150214.8539084022, 0.34403125, 0.41290625000000003, 0.8344374999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568441111E9, 0.0, 2025-02-04 18:42:48.441
244.0, 64470.43293362057, 187160.29818776826, -97822.76723656265, -64040.83240518957, -27719.471182760142, -5433.485559640594, -99362.69067081102, -153541.06170428536, -143132.56956727142, -110522.1343662899, -150255.2658623774, -150167.11058224566, -150223.7051992065, -150197.1513267936, -150237.13859762414, -150214.71979793548, 0.34403125, 0.41290625000000003, 0.8344374999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568450166E9, 0.0, 2025-02-04 18:42:48.450
246.0, 64261.55588168572, 187162.93569361398, -98294.16552712506, -64328.342894118185, -27929.219952728745, -5601.973009344699, -99806.7080744157, -153529.37174193523, -143135.69881149518, -110917.67083617102, -150255.6681937776, -150167.46821015695, -150224.1075306067, -150197.50895470488, -150237.40681855762, -150215.12212933568, 0.34403125, 0.41290625000000003, 0.8344374999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568457183E9, 0.0, 2025-02-04 18:42:48.457
248.0, 64054.55637628512, 187166.5790279602, -98759.41708796228, -64614.02054000146, -28135.392443584497, -5766.973586913775, -100247.59623379663, -153518.35233191878, -143128.99328815858, -111310.65920718423, -150253.88005422117, -150165.63536711162, -150222.18528058354, -150195.6537599151, -150235.6633824901, -150213.28928629032, 0.34403125, 0.41290625000000003, 0.8344374999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568465218E9, 0.0, 2025-02-04 18:42:48.465
250.0, 63848.38388542937, 187169.50710648386, -99225.76388427781, -64897.37360446139, -28341.27436176233, -5931.8177022716645, -100687.94795131063, -153506.975293991, -143142.0914104094, -111698.2161042948, -150255.22115888848, -150167.02117526784, -150223.6604957176, -150197.1066233047, -150236.98213541295, -150214.71979793548, 0.34501562500000005, 0.430453125, 0.83021875, 192.0, 5.0, 104.0, 7.0, 0.0, 12.5, 104.0, 0.0, 0.0, 0.0, 1.738712568473267E9, 0.0, 2025-02-04 18:42:48.473
252.0, 63638.72452243859, 187172.0328536073, -99696.5810294844, -65182.78302941121, -28551.917201509143, -6100.5733729092335, -101130.04310489216, -153495.06181419635, -143130.44615154818, -112087.58349270625, -150251.84604547574, -150163.75782057736, -150220.3077340493, -150193.7985651253, -150233.69642897803, -150211.38938801162, 0.34501562500000005, 0.430453125, 0.83021875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568481306E9, 0.0, 2025-02-04 18:42:48.481
254.0, 63429.78041527038, 187176.36909203161, -100166.41469793496, -65468.080695638746, -28762.962372656155, -6269.28434005789, -101571.11007822872, -153485.13763965818, -143134.6259277613, -112477.71084042918, -150253.05303967634, -150165.03187001133, -150221.5147282499, -150195.02791107036, -150234.99283015644, -150212.5516787233, 0.34501562500000005, 0.430453125, 0.83021875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568489367E9, 0.0, 2025-02-04 18:42:48.489
0.0, 63221.953895324936, 187177.26316180982, -100636.06955242986, -65752.05960894343, -28972.86760483594, -6436.2742228834895, -102014.076949844, -153471.54777902935, -143120.85725317686, -112871.68268819842, -150251.08608616426, -150162.8413990547, -150219.3689607822, -150192.81508836927, -150232.82471094426, -150210.4506147445, 0.34501562500000005, 0.430453125, 0.83021875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.73871256849739E9, 0.0, 2025-02-04 18:42:48.497
2.0, 63013.61328525702, 187181.59940023418, -101102.8633836345, -66034.22803094721, -29181.811712004153, -6603.733492342651, -102456.17210342552, -153461.44479053555, -143133.01660216053, -113260.22306206502, -150250.88492046416, -150162.66258509905, -150219.3019055488, -150192.85979185818, -150232.69060047754, -150210.4059112556, 0.34501562500000005, 0.430453125, 0.83021875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568505446E9, 0.0, 2025-02-04 18:42:48.505
4.0, 62803.46218388822, 187183.96868514642, -101572.49588638496, -66316.06117678418, -29393.281566295813, -6771.058651335079, -102898.91545759625, -153449.48660725198, -143124.99232590108, -113653.65846796734, -150249.23089137446, -150161.0532594983, -150217.5137659924, -150191.07165230176, -150231.0589231323, -150208.64012344362, 0.34501562500000005, 0.430453125, 0.83021875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568512465E9, 0.0, 2025-02-04 18:42:48.512
6.0, 62593.91457961972, 187186.44972878098, -102043.26832810264, -66600.19655230004, -29605.019641520936, -6938.652031260972, -103340.51887279974, -153437.461368735, -143126.4898927796, -114050.91602217151, -150249.09678090774, -150160.76268682035, -150217.3573037812, -150190.8481348572, -150230.90246092112, -150208.3942542546, 0.34400000000000003, 0.406, 0.8320000000000001, 192.0, 5.0, 96.0, 6.0, 88.0, 13.0, 0.0, 0.0, 0.0, 0.0, 1.738712568521516E9, 0.0, 2025-02-04 18:42:48.521
8.0, 62389.15024866465, 187190.96478116093, -102511.13504304113, -66885.76243946105, -29816.24362662359, -7104.457271630439, -103783.1951717371, -153427.53719419686, -143114.4199507737, -114451.4145793217, -150247.84508321824, -150159.6450995976, -150216.1503095806, -150189.61878891216, -150229.69546672053, -150207.27666703187, 0.34400000000000003, 0.406, 0.8320000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568529557E9, 0.0, 2025-02-04 18:42:48.529
10.0, 62181.25667348584, 187192.95408641745, -102979.53819984653, -67171.19421615532, -30024.763050647147, -7269.837828855256, -104224.50801426268, -153414.95316206853, -143127.1827968577, -114851.13082541595, -150249.8120367303, -150161.65675659856, -150218.1172630927, -150191.60809416868, -150231.57301325476, -150209.26597228838, 0.34400000000000003, 0.406, 0.8320000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568537616E9, 0.0, 2025-02-04 18:42:48.537
12.0, 61967.015202881725, 187197.22326960842, -103450.57886249768, -67457.63182135008, -30236.41171889445, -7438.32527855936, -104667.81016204479, -153404.96193229698, -143124.90291892327, -115241.32522837225, -150247.21923437348, -150158.9968990084, -150215.43505375803, -150188.85882960068, -150228.9131556646, -150206.4943559759, 0.34400000000000003, 0.406, 0.8320000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568544635E9, 0.0, 2025-02-04 18:42:48.544
14.0, 61757.95933699123, 187200.2854585988, -103917.84208033587, -67745.32112423434, -30446.316951074237, -7606.164527674262, -105113.32513252797, -153393.78606006934, -143122.8689101778, -115638.42632036524, -150248.94031869655, -150160.82974205373, -150217.2678968034, -150190.66932090156, -150230.8130539433, -150208.461309488, 0.34400000000000003, 0.406, 0.8320000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568553682E9, 0.0, 2025-02-04 18:42:48.553
16.0, 61550.13281704579, 187202.27476385533, -104384.61355979605, -68031.93754338475, -30651.058930284853, -7771.209808732249, -105553.58744306416, -153381.38084189664, -143120.81254968795, -116032.2864094122, -150247.2639378624, -150159.0416024973, -150215.72562643597, -150188.9929400674, -150229.22608008696, -150206.8072803983, 0.378, 0.376, 0.86, 192.0, 5.5, 104.0, 5.5, 96.0, 13.0, 112.0, 0.0, 0.0, 0.0, 1.738712568562743E9, 0.0, 2025-02-04 18:42:48.562
18.0, 61337.88065169819, 187208.22032788044, -104852.21205380108, -68318.66572125742, -30857.34317986288, -7936.2550897902365, -105997.15781177972, -153372.97658598144, -143132.793084716, -116422.23494317949, -150247.08512390676, -150158.90749203056, -150215.52446073588, -150188.97058832296, -150228.98021089795, -150206.5614112093, 0.378, 0.376, 0.86, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568568829E9, 0.0, 2025-02-04 18:42:48.568
20.0, 61127.79660556276, 187208.73441800292, -105322.5598123741, -68606.33267239723, -31066.77902540911, -8099.355769080612, -106440.5270147952, -153359.02909744135, -143118.018581631, -116814.10572696994, -150248.04624891834, -150159.75685831986, -150216.23971655843, -150189.70819588998, -150229.85192893172, -150207.3437222652, 0.378, 0.376, 0.86, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568576822E9, 0.0, 2025-02-04 18:42:48.576
22.0, 60918.96425711683, 187213.51769131635, -105790.2700651014, -68893.30671945891, -31273.5326616207, -8264.624567583152, -106886.60077888976, -153349.66371651457, -143127.36161081333, -117207.67524333898, -150246.213405873, -150157.92401527453, -150214.42922525754, -150187.83064935575, -150228.04143763083, -150205.5555827088, 0.378, 0.376, 0.86, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568585857E9, 0.0, 2025-02-04 18:42:48.585
24.0, 60711.69653078277, 187216.15519716206, -106255.16399802733, -69177.71031590823, -31477.13470186409, -8427.56878466234, -107328.71828421573, -153337.75023671988, -143120.34316305438, -117602.47410565306, -150246.66044076212, -150158.438105397, -150214.87626014667, -150188.3000359893, -150228.4661207755, -150206.0026175979, 0.378, 0.376, 0.86, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568592871E9, 0.0, 2025-02-04 18:42:48.592
26.0, 60505.52403992701, 187219.55266231927, -106723.67891355502, -69461.13043560153, -31681.586108396783, -8591.138850586278, -107770.70167907498, -153326.55201274776, -143124.94762241218, -117994.36724118797, -150245.22992911696, -150157.00759375186, -150213.37869326814, -150186.8918760886, -150226.92385040806, -150204.5050507194, 0.362, 0.34, 0.85, 192.0, 5.5, 40.0, 5.0, 80.0, 13.0, 72.0, 0.0, 0.0, 0.0, 1.738712568600981E9, 0.0, 2025-02-04 18:42:48.600
28.0, 60296.535229269895, 187221.49726408688, -107193.55728549449, -69746.3610465957, -31890.284346375985, -8755.960614199712, -108214.89789663529, -153314.12444283062, -143120.29845956547, -118387.13209475663, -150245.85577796173, -150157.63344259662, -150214.02689385737, -150187.36126272217, -150227.5049957639, -150205.1532513086, 0.362, 0.34, 0.85, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568608981E9, 0.0, 2025-02-04 18:42:48.608
30.0, 60087.166438957036, 187222.12311293164, -107664.01680278979, -70034.27386692452, -32099.63078494439, -8919.933011523844, -108661.3963438745, -153300.46752696842, -143114.7328751961, -118783.67439313822, -150241.1619116261, -150152.91722451654, -150209.3106757773, -150182.66739638656, -150222.87818466165, -150200.5040884619, 0.362, 0.34, 0.85, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568617032E9, 0.0, 2025-02-04 18:42:48.617
32.0, 59883.07266033562, 187227.8451595122, -108131.25766888353, -70319.63858838542, -32307.68082233439, -9087.057004816175, -109108.0512533249, -153291.59388441968, -143118.26445082005, -119178.27208975222, -150241.65365000413, -150153.4536663835, -150209.86946938868, -150183.2932452313, -150223.5040335064, -150201.06288207328, 0.362, 0.34, 0.85, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568625066E9, 0.0, 2025-02-04 18:42:48.625
34.0, 59677.36955611343, 187230.01327872436, -108599.0796803331, -70604.0645365792, -32514.68032773499, -9251.387030051594, -109551.55456680711, -153279.18866624698, -143117.59389848638, -119576.13314105668, -150242.16774012658, -150154.05716348375, -150210.31650427778, -150183.78498360934, -150223.97342013996, -150201.62167568467, 0.362, 0.34, 0.85, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568633111E9, 0.0, 2025-02-04 18:42:48.633
36.0, 59467.79960010047, 187234.90831076007, -109066.56641561586, -70889.63042374021, -32722.104516280237, -9418.689837299567, -109997.53892392384, -153269.80093357575, -143110.19547107167, -119972.20605280473, -150241.40778081512, -150153.23014893892, -150209.5118414774, -150182.89091383113, -150223.19110908403, -150200.7946611398, 0.35000000000000003, 0.316, 0.848, 192.0, 5.0, 120.0, 4.5, 112.0, 13.0, 64.0, 0.0, 0.0, 0.0, 1.738712568642143E9, 0.0, 2025-02-04 18:42:48.642
38.0, 59260.10719062176, 187238.01520323937, -109532.26501134217, -71177.47618883564, -32929.86398099232, -9587.445507937135, -110446.69722875324, -153258.423895648, -143111.49187225007, -120373.03988612174, -150242.83829246025, -150154.72771581743, -150210.87529788917, -150184.38848070963, -150224.57691724025, -150202.26987627387, 0.35000000000000003, 0.316, 0.848, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568648182E9, 0.0, 2025-02-04 18:42:48.648
40.0, 59054.71701082194, 187241.6361858411, -109995.32610122277, -71459.42109339489, -33137.19876255975, -9757.40817277529, -110896.41432719403, -153247.13626469809, -143115.76105544105, -120769.89510892572, -150241.49718779293, -150153.3866111501, -150209.53419322183, -150183.06972778676, -150223.28051606184, -150200.86171637318, 0.35000000000000003, 0.316, 0.848, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568657248E9, 0.0, 2025-02-04 18:42:48.657
42.0, 58850.667935689446, 187245.57009286527, -110454.45328407924, -71740.9860182984, -33343.281846437676, -9930.656544048376, -111346.31023959044, -153235.98274421488, -143117.90682290876, -121163.73284622823, -150241.07250464827, -150152.96192800545, -150209.13186182163, -150182.62269289765, -150222.8558329172, -150200.41468148408, 0.35000000000000003, 0.316, 0.848, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568665306E9, 0.0, 2025-02-04 18:42:48.665
44.0, 58643.869595988945, 187249.3922411671, -110916.41913848152, -72024.98728334752, -33555.82458446319, -10102.340293209589, -111796.94375955389, -153224.9633341984, -143116.0739798634, -121556.20712711896, -150240.06667614778, -150152.0008029939, -150208.17073681008, -150181.61686439716, -150221.89470790562, -150199.43120472805, 0.35000000000000003, 0.316, 0.848, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568672338E9, 0.0, 2025-02-04 18:42:48.672
46.0, 58441.072218545945, 187253.77318308034, -111378.80967602845, -72306.97689139568, -33766.19920327654, -10272.437068514475, -112245.45386379409, -153214.54742128224, -143118.1750438422, -121951.98946618909, -150239.6643447476, -150151.4420093825, -150207.72370192097, -150181.16982950806, -150221.3582660387, -150199.0512250723, 0.33, 0.322, 0.886, 192.0, 5.0, 40.0, 5.0, 8.0, 13.5, 88.0, 0.0, 0.0, 0.0, 1.738712568680367E9, 0.0, 2025-02-04 18:42:48.680
48.0, 58237.51488179146, 187257.12594474864, -111842.2507455648, -72589.54764479968, -33975.7691592895, -10440.008096695912, -112693.80750582309, -153203.08097637666, -143113.59293622887, -122344.9778372023, -150238.63616450265, -150150.436180882, -150206.71787342048, -150180.02989054084, -150220.44184451603, -150198.0006930829, 0.33, 0.322, 0.886, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568689397E9, 0.0, 2025-02-04 18:42:48.689
50.0, 58033.89048980361, 187261.43983142852, -112305.71416684559, -72872.27486041485, -34184.221528079695, -10607.310903943886, -113140.5518222513, -153192.62035997157, -143119.9184799097, -122736.44628959255, -150238.07737089126, -150149.698573315, -150206.06967283128, -150179.448745185, -150219.83834741573, -150197.3077890048, 0.33, 0.322, 0.886, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568697454E9, 0.0, 2025-02-04 18:42:48.697
52.0, 57830.35550479359, 187263.74206110742, -112773.04443991715, -73160.65706737722, -34398.03831553916, -10777.810010648967, -113591.4088596593, -153180.12573482105, -143114.75522694056, -123128.47353559418, -150237.09389413524, -150148.8492070257, -150204.97443735297, -150178.46526842896, -150218.87722240415, -150196.36901573767, 0.33, 0.322, 0.886, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568704473E9, 0.0, 2025-02-04 18:42:48.704
54.0, 57626.284077916636, 187269.1511832656, -113242.49812871196, -73447.7875766501, -34610.20107390894, -10944.732838241202, -114042.84704242315, -153170.93916784992, -143121.05841887696, -123522.80301127471, -150237.33976332424, -150149.11742795914, -150205.3544170087, -150178.75584110687, -150219.1677950821, -150196.65958841558, 0.33, 0.322, 0.886, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568712522E9, 0.0, 2025-02-04 18:42:48.712
56.0, 57422.23500278414, 187271.54281992232, -113711.2365616842, -73733.71109172239, -34822.006204367426, -11103.586686085067, -114498.86733280032, -153158.53394967722, -143114.95639264066, -123912.03628921942, -150235.55162376782, -150147.32928840272, -150203.47687047446, -150176.96770155046, -150217.42435901458, -150194.98320758145, 0.33, 0.294, 0.914, 192.0, 5.0, 40.0, 4.5, 24.0, 14.0, 72.0, 0.0, 0.0, 0.0, 1.738712568721572E9, 0.0, 2025-02-04 18:42:48.721
58.0, 57218.8564799853, 187274.11327053467, -114181.0031749014, -74019.56755156131, -35037.1193930053, -11263.5581211517, -114959.29091683519, -153146.12873150455, -143121.34899155487, -124297.46977060674, -150235.32810632326, -150147.17282619153, -150203.36511175218, -150176.72183236145, -150217.13378633664, -150194.75969013688, 0.33, 0.294, 0.914, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568728626E9, 0.0, 2025-02-04 18:42:48.728
60.0, 57009.19711699452, 187273.37566296765, -114654.3684189759, -74307.3909649123, -35253.95366596623, -11434.772483679353, -115415.71353861256, -153130.92954527494, -143108.6308489598, -124685.67486830651, -150231.37184755466, -150143.37302963412, -150199.4088529836, -150172.87733231514, -150213.4010450126, -150190.87048660166, 0.33, 0.294, 0.914, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568736653E9, 0.0, 2025-02-04 18:42:48.736
62.0, 56798.73309120335, 187275.83435485774, -115127.10781420564, -74599.99765157672, -35470.22914531579, -11610.747767775985, -115872.85141621249, -153119.10547245806, -143103.28878203497, -125075.4222363737, -150227.5049957639, -150139.43912261, -150195.47494595946, -150169.03283226883, -150209.4000827551, -150186.8918760886, 0.33, 0.294, 0.914, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568744694E9, 0.0, 2025-02-04 18:42:48.744
64.0, 56587.978492734255, 187278.29304674783, -115603.44584029268, -74895.55476850925, -35689.03037178879, -11785.091374527381, -116327.82117460028, -153107.4825653413, -143109.30140129346, -125463.80614802912, -150227.3708852972, -150139.34971563218, -150195.31848374827, -150168.80931482426, -150209.198917055, -150186.75776562188, 0.33, 0.294, 0.914, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568753817E9, 0.0, 2025-02-04 18:42:48.753
66.0, 56373.51350468559, 187279.76826188187, -116082.42137222545, -75191.04483020841, -35905.462313349526, -11959.36792604541, -116779.28170910856, -153094.9879401908, -143106.73095068109, -125850.6030858282, -150225.94037365203, -150137.9415557315, -150193.93267559205, -150167.46821015695, -150207.8578123877, -150185.41666095456, 0.312, 0.276, 0.927, 192.0, 4.5, 24.0, 4.0, 8.0, 14.5, 48.0, 0.0, 0.0, 0.0, 1.738712568760817E9, 0.0, 2025-02-04 18:42:48.760
68.0, 56154.958147401594, 187280.93055259355, -116564.48144489307, -75489.0159355421, -36124.79998168945, -12134.516195597196, -117233.2679907403, -153082.44861155137, -143100.18188955568, -126242.049186474, -150223.83930967323, -150135.70638128597, -150191.71985289096, -150165.27773920033, -150205.62263794217, -150183.20383825348, 0.312, 0.276, 0.927, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568768823E9, 0.0, 2025-02-04 18:42:48.768
70.0, 55938.392095374125, 187281.55640143828, -117044.28399137068, -75785.06479085264, -36339.55554241604, -12309.91033433799, -117690.67408927371, -153069.14932360046, -143102.55117446795, -126635.17166795394, -150222.78877768383, -150134.678201041, -150190.62461741266, -150164.16015197756, -150204.5497542083, -150182.198009753, 0.312, 0.276, 0.927, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.738712568776883E9, 0.0, 2025-02-04 18:42:48.776
