%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
236.0, -20002.464354332013, -20158.747751563522, -14795.536076490413, -1443.6991743682831, -4940.942518823447, -7790.901695597375, -3159.4414305021087, -2870.545133417265, -20178.506693662013, -8776.635977820872, 3632.9631367877887, 2737.2169777413583, 4148.975509283007, -4790.492926894775, 2480.820117094531, 4574.552723712054, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490193980942E9, 0.0, 2025-02-13 18:43:13.980
238.0, -20000.13977290866, -20151.237565426538, -14791.199838066083, -1439.318232455043, -4935.868672832093, -7777.602407646466, -3156.200427556089, -2867.639406638075, -20176.38327793876, -8777.060660965522, 3626.0340960066437, 2735.451189929389, 4151.881236062198, -4788.883601293994, 2466.4702971542238, 4571.669348677319, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490193989013E9, 0.0, 2025-02-13 18:43:13.989
240.0, -19997.90459846313, -20152.623373582766, -14789.299939787381, -1443.7885813461044, -4939.5790624116735, -7784.06206179405, -3150.903064120181, -2868.868752583117, -20172.292908703435, -8768.745812028148, 3636.2264914782636, 2738.5580824086765, 4151.747125595466, -4786.46961289282, 2482.0271112951173, 4576.318511524023, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490193997977E9, 0.0, 2025-02-13 18:43:13.997
242.0, -20002.598464798746, -20157.116074218284, -14792.630349711222, -1446.1131627694563, -4940.674297889984, -7785.336111228003, -3150.970119353547, -2869.315787472223, -20176.673850616677, -8767.382355616373, 3630.012706519688, 2735.361782951568, 4150.763648839432, -4787.922476282415, 2480.77541360562, 4562.95216833975, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194005034E9, 0.0, 2025-02-13 18:43:14.005
244.0, -20001.212656642518, -20153.450388127614, -14790.97632062153, -1448.6165581484506, -4940.897815334537, -7782.542143171089, -3152.1547618096783, -2869.919284572516, -20176.115057005296, -8764.275463137086, 3639.24397697973, 2737.5522539081876, 4148.43906741608, -4789.397691416466, 2493.2253352672265, 4571.669348677319, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194012999E9, 0.0, 2025-02-13 18:43:14.012
246.0, -19991.266130359905, -20141.514556588478, -14780.001614093973, -1436.2336917202106, -4930.839530329648, -7770.3157389540365, -3146.1644942956564, -2866.834743837684, -20172.98581278155, -8777.507695854629, 3626.659944851392, 2734.802989340185, 4156.664509375633, -4787.006054759748, 2467.4761256547126, 4560.04644156056, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194021118E9, 0.0, 2025-02-13 18:43:14.021
248.0, -19988.47216230299, -20139.949934476608, -14776.224169281028, -1433.8420550634928, -4930.88423381856, -7767.097087752472, -3141.2247587710335, -2868.2652554828237, -20164.447446399623, -8775.183114431276, 3631.8455495650232, 2730.802027082685, 4149.266081960926, -4787.698958837862, 2462.3575761744473, 4546.456580931733, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194029073E9, 0.0, 2025-02-13 18:43:14.029
250.0, -19998.28457811887, -20150.23173692605, -14788.539980475902, -1438.4688661657412, -4934.795789098238, -7781.2904454815925, -3149.919587364148, -2869.1369735165804, -20168.38135342376, -8771.629187062883, 3624.8941570394227, 2729.907957304473, 4152.77530584041, -4787.453089648854, 2469.264265211137, 4557.990081070671, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194037121E9, 0.0, 2025-02-13 18:43:14.037
252.0, -20004.05132818834, -20154.925603261665, -14796.251332312982, -1444.347374957487, -4936.6956873769395, -7782.96682631574, -3153.808790899371, -2870.858057839639, -20177.858493072807, -8769.997509717645, 3640.316860713585, 2737.574605652643, 4146.650927859656, -4795.656179863951, 2498.746216147687, 4563.3768514844005, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194045216E9, 0.0, 2025-02-13 18:43:14.045
254.0, -20012.47793584799, -20162.860472543296, -14803.806221938876, -1448.3930407038977, -4941.2777949902775, -7790.63347466391, -3161.363680525265, -2870.90276132855, -20183.267615230994, -8768.58934981696, 3632.1361222429423, 2734.5794718956317, 4146.650927859656, -4795.969104286326, 2499.3497132479806, 4559.062964804526, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194053185E9, 0.0, 2025-02-13 18:43:14.053
0.0, -20009.795726513355, -20160.401780653214, -14800.900495159685, -1446.5825494030178, -4939.444951944942, -7786.386643217403, -3153.0935350768013, -2869.3381392166784, -20188.162647266705, -8767.36000387192, 3644.608395649004, 2740.614442898565, 4146.650927859656, -4798.606610132052, 2508.0892453300057, 4572.80928764454, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194060224E9, 0.0, 2025-02-13 18:43:14.060
2.0, -20006.286502633873, -20159.26184168599, -14797.257160813471, -1445.1967412467889, -4939.847283345137, -7787.236009506704, -3149.6066629417737, -2869.829877594695, -20180.384240196257, -8761.68266078027, 3636.2041397338085, 2733.6854021174195, 4145.600395870256, -4792.571639129119, 2492.3089137445586, 4547.3506507099455, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194069234E9, 0.0, 2025-02-13 18:43:14.069
4.0, -20013.81904051531, -20167.93431853465, -14801.526344004435, -1448.8400755930038, -4947.156303782022, -7790.678178152822, -3152.2441687875, -2871.3050927287454, -20178.059658772905, -8769.058736450523, 3639.109866512998, 2737.5522539081876, 4152.9541197960525, -4786.7825373151945, 2487.212716008749, 4580.207715059247, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194077331E9, 0.0, 2025-02-13 18:43:14.077
6.0, -20015.137793438174, -20170.214196469093, -14800.609922481766, -1449.421220948842, -4946.351640981632, -7796.646093922388, -3150.7018984200836, -2871.863886340128, -20183.04409778644, -8763.716669525704, 3639.7133636132917, 2737.7981230971964, 4154.96577679703, -4789.151822227457, 2500.7578731486647, 4556.648976403353, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194084377E9, 0.0, 2025-02-13 18:43:14.084
8.0, -20013.215543415015, -20167.152007478715, -14798.710024203066, -1445.8896453249033, -4941.300146734732, -7786.967788573241, -3147.5503024518853, -2870.2322089948907, -20179.736039607054, -8759.872169479391, 3649.123448028976, 2740.5920911541098, 4152.417677929125, -4793.7115780963395, 2512.4031320098798, 4559.644110160364, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194092371E9, 0.0, 2025-02-13 18:43:14.092
10.0, -20009.214581157517, -20166.4591034006, -14792.965625878052, -1447.7224883702384, -4943.222396757888, -7790.54406768609, -3146.0974390622905, -2873.1379357740802, -20174.349269193324, -8754.127771154377, 3641.8814828254563, 2735.294727718202, 4152.104753506751, -4789.017711760725, 2507.195175551793, 4552.089220534471, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194101391E9, 0.0, 2025-02-13 18:43:14.101
12.0, -20013.416709115114, -20164.335687677347, -14798.285341058416, -1446.4707906807412, -4941.680126390473, -7783.257398993659, -3149.852532130782, -2872.735604373885, -20173.499902904023, -8765.50480908213, 3641.1438752584313, 2740.480332431833, 4158.58675939879, -4784.770880314217, 2488.464413698246, 4584.990988372682, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194108459E9, 0.0, 2025-02-13 18:43:14.108
14.0, -20011.33799688077, -20166.146178978226, -14793.949102634086, -1447.0519360365793, -4943.781190369272, -7788.979445574218, -3148.5337792079185, -2874.18846776348, -20172.114094747794, -8756.005317688623, 3641.926186314367, 2737.73106786383, 4153.736430851988, -4785.419080903421, 2515.264155300159, 4556.671328147809, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194116452E9, 0.0, 2025-02-13 18:43:14.116
16.0, -20021.172764441108, -20177.769086094988, -14797.279512557927, -1448.8177238485484, -4950.2184927724, -7790.477012452724, -3147.3491367517877, -2872.6238456516085, -20173.254033715017, -8759.671003779293, 3644.206064248808, 2743.2966522332017, 4159.279663476904, -4783.273313435711, 2504.7364836617094, 4583.1581453273475, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194124597E9, 0.0, 2025-02-13 18:43:14.124
18.0, -20016.836526016777, -20171.04121101394, -14796.385442779714, -1449.3318139710207, -4944.831722358671, -7788.644169407388, -3145.5386454509076, -2872.221514251413, -20171.890577303242, -8753.077239164977, 3644.630747393459, 2741.486160932322, 4158.899683821164, -4785.262618692233, 2509.0280185971283, 4568.674214920308, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194133572E9, 0.0, 2025-02-13 18:43:14.133
20.0, -20019.6751975626, -20173.410495926204, -14796.966588135552, -1443.9450435572915, -4941.076629290179, -7784.866724594442, -3143.2587675164664, -2868.1311450160915, -20167.50963539, -8755.871207221891, 3642.4402764368388, 2737.3957916970007, 4155.502218663957, -4782.513354124231, 2504.2894487726035, 4566.461392219233, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.73949019414065E9, 0.0, 2025-02-13 18:43:14.140
22.0, -20024.369063898215, -20179.289004717946, -14801.772213193442, -1453.645700650895, -4945.479922947875, -7794.790899132598, -3146.2539012734774, -2872.3779764626, -20175.7127256051, -8758.35225085643, 3642.5520351591153, 2737.73106786383, 4155.770439597421, -4791.56581062863, 2496.2428207686926, 4574.686834178786, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194148618E9, 0.0, 2025-02-13 18:43:14.148
24.0, -20031.923953524107, -20183.08880127535, -14806.823707440342, -1455.120915784945, -4946.262234003811, -7791.25932350866, -3147.7291164075277, -2871.7074241289406, -20173.835179070855, -8763.090820680954, 3634.505407155205, 2734.1994922398917, 4157.223302987016, -4785.486136136787, 2474.3828146914025, 4575.3797382569, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194156738E9, 0.0, 2025-02-13 18:43:14.156
26.0, -20029.264095933926, -20179.7136878626, -14808.20951559657, -1460.0830030540233, -4949.749106138838, -7794.165050287849, -3150.7242501645387, -2875.6860346419853, -20171.60000462532, -8763.44844859224, 3646.4859421832493, 2744.8836260895287, 4159.994919299474, -4784.189734958379, 2509.340943019503, 4580.140659825881, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194164815E9, 0.0, 2025-02-13 18:43:14.164
28.0, -20035.96961927052, -20182.485304175058, -14816.725530234044, -1459.546561187096, -4952.967757340402, -7797.9648468452515, -3159.396727013198, -2875.9319038309936, -20177.500865161524, -8763.001413703134, 3643.826084593068, 2744.4365912004223, 4157.960910554041, -4787.766014071228, 2507.68691392981, 4563.600368928954, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194172766E9, 0.0, 2025-02-13 18:43:14.172
30.0, -20027.274790677406, -20177.74673435053, -14812.366940065258, -1459.5912646760064, -4943.602376413629, -7789.359425229958, -3157.4744769900417, -2870.5227816728097, -20181.6135861413, -8767.36000387192, 3649.9951660627326, 2750.2256930143467, 4162.922997823119, -4787.810717560139, 2513.4089605103686, 4568.137773053381, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.73949019418081E9, 0.0, 2025-02-13 18:43:14.180
32.0, -20032.907430280142, -20182.015917541496, -14815.339722077815, -1459.1665815313556, -4948.0280218157795, -7787.571285673534, -3163.688261948617, -2873.47321194091, -20177.724382606077, -8769.103439939432, 3641.367392702984, 2746.738820879319, 4166.901608336164, -4781.731043068296, 2500.5120039596563, 4561.231084016691, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.7394901941898E9, 0.0, 2025-02-13 18:43:14.189
34.0, -20022.849145275253, -20174.639841871245, -14808.41068129667, -1454.964453573758, -4943.200045013434, -7786.9901403176955, -3155.775744411438, -2871.841534595673, -20175.37744943827, -8771.964463229711, 3643.1331805149534, 2743.2743004887466, 4161.604244900256, -4781.373415157011, 2499.8638033704524, 4578.643092947375, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194195879E9, 0.0, 2025-02-13 18:43:14.195
36.0, -20017.596485328257, -20171.13061799176, -14803.292131816404, -1444.5261889131295, -4939.8696350895925, -7785.581980417011, -3152.847665887793, -2868.1758485050023, -20172.292908703435, -8766.957672471723, 3638.4616659237945, 2738.7815998532296, 4159.927864066108, -4781.082842479092, 2499.036788825606, 4564.069755562515, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194204871E9, 0.0, 2025-02-13 18:43:14.204
38.0, -20017.127098694695, -20171.04121101394, -14801.280474815427, -1445.4873139247077, -4945.457571203419, -7785.716090883743, -3150.7242501645387, -2876.2001247644575, -20165.09564698883, -8765.97419571569, 3646.5529974166157, 2742.0673062881597, 4159.257311732449, -4780.099365723057, 2495.30404750157, 4568.696566664764, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194212914E9, 0.0, 2025-02-13 18:43:14.212
40.0, -20013.95315098204, -20166.481455145058, -14799.224114325538, -1447.029584292124, -4935.868672832093, -7775.1884192452935, -3149.4278489861313, -2870.3216159727117, -20181.27830997447, -8783.006224990633, 3622.86014829399, 2718.6203263545426, 4136.123256221206, -4798.09252000958, 2483.8376025959974, 4576.698491179764, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194220972E9, 0.0, 2025-02-13 18:43:14.220
42.0, -20018.892886506663, -20172.963461037096, -14804.968512650552, -1449.6000349044843, -4946.351640981632, -7786.632512406411, -3155.0604885888683, -2874.9037235860496, -20166.146178978226, -8759.514541568105, 3655.180770776364, 2754.6960419054085, 4169.360300226248, -4779.13824071148, 2508.8268528970307, 4552.491551934666, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194228988E9, 0.0, 2025-02-13 18:43:14.228
44.0, -20019.49638360696, -20173.678716859667, -14804.879105672731, -1454.159790773367, -4944.161170025011, -7786.3419397284915, -3157.6085874567734, -2874.8813718415945, -20190.6660426457, -8787.029538992589, 3626.928165784856, 2723.5600618791655, 4135.497407376457, -4809.693075381884, 2495.2369922682037, 4570.61881668792, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194237029E9, 0.0, 2025-02-13 18:43:14.237
46.0, -20015.562476582825, -20168.09078074584, -14799.090003858806, -1450.2705872381434, -4939.5790624116735, -7763.565512128534, -3153.160590310167, -2874.836668352684, -20161.6087748538, -8765.460105593218, 3650.889235840945, 2753.869027360562, 4169.270893248427, -4778.6241505890075, 2505.0270563396284, 4551.172799011802, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194245105E9, 0.0, 2025-02-13 18:43:14.245
48.0, -20016.076566705295, -20166.548510378423, -14802.062785871361, -1454.9868053182133, -4933.5887948976515, -7783.547971671578, -3160.2907967914102, -2877.5412294317757, -20182.820580341886, -8784.012053491122, 3623.731866327747, 2724.700000846386, 4138.179616711094, -4802.786386345195, 2501.137852804405, 4576.273808035113, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194252103E9, 0.0, 2025-02-13 18:43:14.252
50.0, -19997.748136251943, -20153.472739872068, -14785.142515318694, -1436.8148370760487, -4922.4352744144535, -7771.835657576998, -3152.4453344875974, -2866.030081037293, -20158.03249574095, -8774.780783031081, 3647.4247154503723, 2752.3714604820566, 4172.333082238803, -4771.717461552317, 2511.263193042659, 4559.66646190482, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.73949019426109E9, 0.0, 2025-02-13 18:43:14.261
52.0, -20011.136831180673, -20165.6097371113, -14798.508858502968, -1450.5835116605178, -4938.237957744355, -7786.5878089175, -3170.751413196494, -2876.5577526757424, -20173.499902904023, -8816.019751551123, 3617.339267413529, 2724.63294561302, 4144.125180736206, -4787.497793137764, 2506.435216240313, 4596.345674555979, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194269212E9, 0.0, 2025-02-13 18:43:14.269
54.0, -19995.982348439975, -20150.544661348424, -14782.415602495146, -1436.5242643981296, -4923.418751170487, -7762.425573161313, -3148.4667239745527, -2862.4985054133545, -20156.825501540363, -8786.291931425563, 3645.6812793828585, 2752.997309326805, 4169.874390348719, -4768.476458606298, 2528.8316641845304, 4560.828752616496, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194276162E9, 0.0, 2025-02-13 18:43:14.276
56.0, -20012.209714914527, -20164.290984188436, -14793.949102634086, -1449.6223866489395, -4940.830760101171, -7784.084413538506, -3146.991508840503, -2879.307017243745, -20171.08591450285, -8771.003338218134, 3627.5093111406936, 2726.1528642359813, 4142.828779557798, -4785.3743774145105, 2494.7005504012764, 4578.039595847082, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.73949019428427E9, 0.0, 2025-02-13 18:43:14.284
58.0, -19992.76369723841, -20143.83913801183, -14774.793657635888, -1431.8751015514258, -4915.103902233112, -7758.849294048464, -3128.752485364972, -2860.3303862011894, -20149.739998548033, -8739.621489002882, 3646.798866605624, 2745.6659371454643, 4165.180524013105, -4767.805906272639, 2496.4886899577014, 4555.911368836328, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194293249E9, 0.0, 2025-02-13 18:43:14.293
60.0, -20010.04159570236, -20167.397876667725, -14788.718794431543, -1444.861465079959, -4938.483826933364, -7788.331244985015, -3136.9555755800698, -2878.703520143452, -20163.687487088144, -8750.216215874698, 3632.918433298878, 2724.7223525908416, 4134.91626202062, -4797.287857209189, 2495.5052132016676, 4544.5343309085765, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194301318E9, 0.0, 2025-02-13 18:43:14.301
62.0, -19999.15629615263, -20157.540757362935, -14778.59345419329, -1429.2822991946102, -4920.490672646842, -7766.58299763, -3138.0284593139245, -2861.8056013352398, -20155.484396873046, -8753.948957198734, 3639.981584546755, 2739.8544835870844, 4156.262177975438, -4785.396729158965, 2474.874553069419, 4552.648014145853, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.7394901943084E9, 0.0, 2025-02-13 18:43:14.308
64.0, -20020.94924699655, -20178.350231450826, -14799.961721892563, -1447.0742877810346, -4949.324422994187, -7808.336056272514, -3154.7699159109493, -2884.76084289084, -20168.962498779598, -8762.39791660284, 3637.858168823501, 2730.77967533823, 4137.017325999418, -4804.373360201521, 2502.1213295604384, 4561.275787505601, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194316345E9, 0.0, 2025-02-13 18:43:14.316
66.0, -19999.089240919264, -20151.215213682084, -14777.967605348542, -1428.1423602273894, -4911.237050442344, -7774.048480278073, -3137.559072680363, -2860.866828068117, -20163.866301043785, -8766.600044560439, 3641.5462066586265, 2738.021640541749, 4147.924977293608, -4801.4005781889655, 2476.841506581486, 4541.941528551761, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194325474E9, 0.0, 2025-02-13 18:43:14.325
68.0, -20030.359331412237, -20186.19569375464, -14807.31544581836, -1454.830343107026, -4950.911396850514, -7816.963829632263, -3161.7436601810055, -2886.6383894250857, -20166.995545267528, -8768.678756794781, 3643.4014014484173, 2738.580434153132, 4148.640233116178, -4805.110967768546, 2479.2107914937487, 4569.344767253968, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194332436E9, 0.0, 2025-02-13 18:43:14.332
70.0, -20004.788935755365, -20157.496053874023, -14782.840285639799, -1440.0111365331575, -4926.816216327693, -7784.889076338897, -3141.560034937863, -2866.0747845262035, -20158.747751563522, -8762.0179369471, 3649.3916689624393, 2739.2062829978804, 4147.589701126779, -4805.513299168742, 2516.7170186897542, 4552.178627512291, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194340478E9, 0.0, 2025-02-13 18:43:14.340
72.0, -20033.24270644697, -20183.915815820197, -14813.26100984347, -1460.9100175988697, -4956.231112030878, -7825.993934392207, -3167.175134083645, -2887.7112731589405, -20161.251146942515, -8757.97227120069, 3655.8289713655677, 2747.3423179796123, 4162.833590845298, -4795.477365908309, 2523.109617603972, 4608.125043883925, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194348472E9, 0.0, 2025-02-13 18:43:14.348
74.0, -19999.782144997378, -20148.912984003186, -14780.69451817209, -1434.4232004193307, -4914.053370243713, -7780.709300125754, -3140.151875037179, -2861.760897846329, -20152.533966604944, -8764.633091048372, 3643.3790497039618, 2736.904053318984, 4153.378802940703, -4791.699921095362, 2522.103789103483, 4567.3778137419, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194356556E9, 0.0, 2025-02-13 18:43:14.356
76.0, -20023.117366208717, -20176.360926194302, -14801.369881793247, -1447.5213226701408, -4943.401210713531, -7825.032809380628, -3158.8602851462706, -2879.6869968994856, -20141.760425777487, -8750.238567619153, 3648.5199509286826, 2742.4919894328104, 4155.859846575242, -4792.7728048292165, 2518.7063239462764, 4567.71308990873, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194364664E9, 0.0, 2025-02-13 18:43:14.364
78.0, -20002.173781654095, -20153.74096080553, -14783.488486229002, -1434.6690696083392, -4915.707399333406, -7799.462413723757, -3145.113962306257, -2860.0398135232704, -20153.629202083255, -8774.154934186332, 3630.52679664216, 2731.87491081654, 4152.1941604845715, -4795.432662419398, 2514.303030288581, 4601.86655543644, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194372632E9, 0.0, 2025-02-13 18:43:14.372
80.0, -20015.62953181619, -20168.51546389049, -14794.6420067122, -1444.2356162352105, -4936.449818187931, -7828.519681515656, -3153.227645543533, -2876.2001247644575, -20126.36007384778, -8761.548550313539, 3642.5520351591153, 2747.387021468523, 4169.740279881988, -4771.426888874399, 2509.944440119796, 4577.413747002333, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194381713E9, 0.0, 2025-02-13 18:43:14.381
82.0, -20001.972615953997, -20155.305582917405, -14785.12016357424, -1439.4299911773196, -4918.2107947124005, -7809.5430504731, -3144.8010378838826, -2861.47032516841, -20147.61658282478, -8782.559190101527, 3622.346058171518, 2725.281146202224, 4144.549863880857, -4798.830127576605, 2501.1825562933154, 4581.2805987931015, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194387692E9, 0.0, 2025-02-13 18:43:14.387
84.0, -20012.589694570266, -20164.290984188436, -14796.564256735357, -1443.9450435572915, -4935.667507131995, -7835.627536252444, -3154.4122879996644, -2874.5460956747647, -20129.042283182418, -8766.778858516082, 3641.345040958529, 2746.872931346051, 4165.314634479837, -4778.6241505890075, 2496.8016143800755, 4554.5702641690095, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194396786E9, 0.0, 2025-02-13 18:43:14.396
86.0, -20007.918179979108, -20155.260879428493, -14791.535114232913, -1442.6709941233391, -4922.368219181088, -7819.69074245581, -3149.561959452863, -2863.6831478694858, -20148.242431669525, -8788.415347148819, 3615.1264447124536, 2715.446378641889, 4130.3565061517365, -4809.648371892974, 2473.7569658466537, 4548.155313510337, 0.0, 0.0, 0.0, 193.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 256.0, 1.0, 1.739490194404831E9, 0.0, 2025-02-13 18:43:14.404
